Gene,SNAP-a
MRPS33,-0.000129552
SERPINF1,-0.000129622
PSMD5,-0.000129637
PCDH18,-0.000129694
AL359076.1,-0.000129739
FARSA,-0.000129779
AP000943.3,-0.000129795
SPAG17,-0.00012983
LDHD,-0.000129891
CERNA1,-0.000129903
ESAM,-0.00012991
AP000915.2,-0.000129984
AL451070.1,-0.000130032
LONP1,-0.000130069
AC111182.1,-0.000130074
ILVBL,-0.000130148
REXO2,-0.000130156
NDUFV2-AS1,-0.000130176
ARHGEF25,-0.000130206
AL117209.1,-0.000130227
MUC6,-0.000130239
LINC01931,-0.000130241
NPC1,-0.000130268
AC099343.3,-0.000130297
IRAK1,-0.000130402
CBWD5,-0.000130407
SIRT6,-0.000130412
SFR1,-0.000130425
CTNS,-0.00013043
INTS5,-0.00013045
CCDC3,-0.000130466
AP000770.1,-0.00013047
CELA2B,-0.000130472
ENPEP,-0.00013051
CAPN5,-0.000130545
SAR1B,-0.000130546
TXLNA,-0.000130566
CYP4X1,-0.0001306
AC104938.1,-0.000130638
ATXN2L,-0.000130672
TC2N,-0.000130725
TMEM182,-0.000130746
AL136985.1,-0.000130769
EFCAB3,-0.0001308
CD163L1,-0.000130823
EAPP,-0.000130862
GID8,-0.000130919
BRI3,-0.000130927
TMPRSS11A,-0.000130937
GTF2F1,-0.000130945
MPST,-0.000131008
ROMO1,-0.000131073
SHKBP1,-0.000131104
AC093673.1,-0.000131122
NEK10,-0.000131157
AC098850.5,-0.000131302
VSX1,-0.000131342
GABRA3,-0.000131345
ACSL1,-0.000131351
HSPA6,-0.000131388
TMEM167A,-0.000131398
CREBRF,-0.000131412
ZNF414,-0.000131456
AC046130.1,-0.000131477
ARMCX1,-0.000131554
FOXK1,-0.000131594
AC090589.2,-0.000131599
SP100,-0.000131645
PEX6,-0.000131661
CCDC74B,-0.000131722
SAP30BP,-0.000131724
MRPL54,-0.000131738
PLIN4,-0.000131792
AC006019.3:AC092666.1,-0.000131793
CLEC18B,-0.000131796
ZNHIT2,-0.00013183
ISLR,-0.000131843
MDH2,-0.000131875
AC055874.1,-0.000131924
ECHDC3,-0.000131925
AC092803.2,-0.000131929
PKDCC,-0.000131931
PCED1A,-0.000131959
DGCR5,-0.00013196
BEAN1,-0.000131963
CNN2,-0.000132009
PSMB3,-0.000132026
LINC00094,-0.000132062
DYNC1I1,-0.000132126
B4GALT4-AS1,-0.000132142
PDE6B,-0.000132144
CDK16,-0.000132151
ALKBH5,-0.000132167
MNS1,-0.000132171
GNAI1,-0.000132184
CLIP3,-0.000132206
MECOM,-0.000132219
NABP2,-0.000132252
AC007271.1,-0.000132306
AL683820.1,-0.000132309
AC004241.1,-0.000132321
LOH12CR2,-0.000132409
CHRM5,-0.000132428
RRNAD1,-0.00013246
ZNF32,-0.000132469
P2RY13,-0.000132486
IGSF23,-0.000132501
PTPRS,-0.000132505
RIMS2,-0.000132513
CRMP1,-0.000132515
MRPL50,-0.000132534
CUX2,-0.000132539
IGFBP2,-0.00013256
SPATC1,-0.000132573
ASIC2,-0.000132589
PIGC,-0.000132613
KCNK2,-0.000132616
SPX,-0.000132622
MRPS17,-0.000132647
PPP5C,-0.000132666
CXorf36,-0.000132677
AL358937.1,-0.000132728
UBA6,-0.000132763
Z97205.1,-0.00013279
GDPD2,-0.0001328
FOXK2,-0.000132867
TMEM155,-0.000132869
ZNF630-AS1,-0.000132872
KLHL34,-0.00013292
AC044849.2,-0.000132927
LDLRAD4,-0.000132985
MRPL4,-0.000133055
CRYM,-0.000133068
PPP1R3C,-0.000133083
AC002116.2,-0.000133124
RALYL,-0.000133192
CCDC74A,-0.000133238
SULT1C2,-0.000133257
MYL12A,-0.000133272
DIRC3,-0.000133281
MBIP,-0.000133291
WASHC1,-0.000133351
RFX1,-0.000133374
AC012409.2,-0.000133379
PDE1C,-0.000133388
AL034399.2,-0.000133413
TRIAP1,-0.000133419
CTDNEP1,-0.000133429
R3HDM2,-0.000133471
ZNF431,-0.000133481
NFIA-AS2,-0.000133491
BCAT2,-0.000133497
AC026470.3,-0.000133551
PRR26,-0.000133584
RAB1B,-0.000133614
IGFBP4,-0.000133656
YAP1,-0.000133668
LRWD1,-0.000133678
CHERP,-0.000133727
PAQR4,-0.000133734
ALG14,-0.000133798
INTS12,-0.000133812
AC078788.1,-0.000133855
CD58,-0.000133946
KLHDC3,-0.000133967
KIAA1841,-0.000133971
RPP25L,-0.000133995
MRPL19,-0.000134
PLCXD3,-0.000134011
KCNT1,-0.000134035
AC020765.2,-0.000134046
DAXX,-0.000134067
DIO3OS,-0.000134073
CECR2,-0.000134139
ST6GALNAC3,-0.000134192
TMEM246,-0.000134199
TLE2,-0.0001342
POU2F2,-0.00013426
TMF1,-0.000134264
CCDC137,-0.000134291
NBPF26,-0.000134314
VGF,-0.000134314
PRELP,-0.00013433
RAPGEF4-AS1,-0.000134383
ORMDL3,-0.000134428
PHF10,-0.000134442
AHNAK2,-0.000134451
YJEFN3,-0.000134463
EDNRA,-0.000134476
GLP1R,-0.000134508
PCNP,-0.000134514
CCDC151,-0.000134576
USE1,-0.00013458
SYPL1,-0.000134617
ALDOC,-0.000134648
B4GALT5,-0.000134653
RPL36A-HNRNPH2,-0.000134674
SMIM10L2B,-0.000134694
AC006019.3,-0.000134706
AC090531.1,-0.00013474
CFAP53,-0.000134741
AP005131.5,-0.000134791
RNASEL,-0.000134822
PLEKHG5,-0.000134838
ST3GAL6,-0.000134842
CD53,-0.00013491
AC103591.3,-0.000134937
AC138811.1,-0.000134964
MESDC1,-0.000135022
WDR93,-0.000135051
NAP1L2,-0.000135053
ITGA3,-0.000135124
SCGB1D2,-0.000135153
FRMD3,-0.000135167
ARHGAP15,-0.00013525
AC091271.1,-0.000135252
AIMP2,-0.000135262
DCUN1D5,-0.000135265
MYT1L,-0.000135288
MRGPRF,-0.000135318
SLC43A3,-0.000135347
SNRNP48,-0.000135358
MGAT4B,-0.000135427
FAM199X,-0.000135431
OXTR,-0.000135453
CR1L,-0.000135491
SSRP1,-0.000135507
OSTF1,-0.000135518
USP21,-0.000135551
DHRS1,-0.000135567
AL121748.2,-0.000135568
MESP1,-0.00013572
LAMP2,-0.000135733
GRASP,-0.000135754
SMCR5,-0.000135778
SLC25A22,-0.000135786
MAATS1,-0.000135834
ZFR2,-0.000135882
NUTF2,-0.00013589
AC091153.2,-0.000135908
MYO1F,-0.000135937
UBE2I,-0.00013594
HMP19,-0.000135957
MICAL1,-0.000135972
SLC2A13,-0.000135979
AL049552.1,-0.000135987
GOLGA6L9,-0.000135997
AL117381.1,-0.000136
METTL21A,-0.000136001
SLC35A2,-0.000136022
TRIP10,-0.000136031
AC011405.1,-0.000136036
AC100793.4,-0.0001361
ATF7,-0.000136156
NPRL3,-0.00013617
LINGO1,-0.000136197
RNF126,-0.000136226
AC020911.2,-0.000136246
FOXN3-AS1,-0.000136256
SNCA,-0.000136281
AL353768.1,-0.000136294
DAP3,-0.0001363
ARL8A,-0.00013635
AC009120.5,-0.000136361
GOLIM4,-0.000136402
WBP4,-0.000136404
RFXANK,-0.000136415
KCNJ9,-0.000136453
UBE2QL1,-0.000136464
RUVBL2,-0.000136477
AC091729.3,-0.00013648
NDUFAB1,-0.00013653
C11orf87,-0.000136535
SEC22B,-0.00013655
C9orf40,-0.000136617
ATP6V1E1,-0.000136637
FLCN,-0.000136716
MRPL21,-0.000136732
ARHGAP9,-0.000136737
MYO1C,-0.000136757
CLCN2,-0.000136773
PHLDB3,-0.000136879
PCDHGA3,-0.0001369
SLC35F2,-0.000136929
DLGAP2,-0.000136938
STX16,-0.000136962
STK11,-0.000136995
MAN2A2,-0.000137025
PPP1R1C,-0.000137062
FAM160B2,-0.000137098
AC100830.1,-0.000137118
ODF2L,-0.000137197
LY6H,-0.00013724
PNMA8B,-0.000137262
CAPN1,-0.000137266
CLN5,-0.000137353
HMGCR,-0.000137374
PLK5,-0.000137388
APLP1,-0.000137391
GPRIN3,-0.00013741
MINCR,-0.000137482
PTBP3,-0.000137529
OCIAD1-AS1,-0.000137607
ECT2L,-0.000137617
C6orf10,-0.000137654
CDKN2AIPNL,-0.000137724
ZNF395,-0.000137727
SCAMP5,-0.000137729
TRAPPC2,-0.000137782
RNF114,-0.000137817
AC092902.3,-0.00013787
AC019186.1,-0.000137883
ADAMTSL4-AS1,-0.000137904
PRSS51,-0.000137943
ERG,-0.000137946
SMAD3,-0.000137953
DDN,-0.000138036
TRMT1,-0.000138043
GFRA2,-0.00013808
SEC14L1,-0.000138097
TSPAN4,-0.000138205
TNFSF10,-0.000138225
EXOSC7,-0.000138247
NEK9,-0.000138264
PITPNM2,-0.000138332
DIRAS2,-0.000138333
NR2F6,-0.000138396
MCM3AP-AS1,-0.000138413
AKAP13,-0.000138427
LSM2,-0.000138443
AC005197.1,-0.000138443
NME4,-0.000138458
MRPL44,-0.000138482
MMP24-AS1,-0.000138529
SYT16,-0.000138635
C12orf75,-0.000138647
MZT1,-0.000138677
AF127577.2,-0.000138731
ARL6IP1,-0.000138754
AL138720.1,-0.000138762
SGMS2,-0.000138785
BAG5,-0.000138804
C7orf31,-0.000138851
AMMECR1,-0.000138938
HDAC5,-0.000138999
UBE2Q1,-0.000139003
SLCO1A2,-0.000139006
R3HCC1,-0.000139049
TMOD1,-0.000139133
CD34,-0.000139195
ANKRA2,-0.000139223
KPTN,-0.000139231
CEP135,-0.000139251
USP5,-0.000139255
OSBPL1A,-0.000139261
PTPRU,-0.00013934
C21orf59,-0.000139366
MCRIP2,-0.000139371
COL10A1,-0.000139382
ANP32E,-0.000139466
IGSF11-AS1,-0.000139477
PEX19,-0.000139489
EXOSC4,-0.000139526
OSGEPL1,-0.000139563
SMIM10L1,-0.000139569
DLST,-0.000139634
CD14,-0.000139657
CHL1-AS1,-0.000139721
NUBP1,-0.000139729
LSM5,-0.000139737
TYROBP,-0.00013974
GMFG,-0.000139758
CASC3,-0.000139812
UBE2V2,-0.000139814
ATP10A,-0.000139819
P2RY6,-0.000139839
CNTN4,-0.000139858
PLCL2,-0.00013989
MEP1B,-0.000139899
CEP70,-0.000139906
AC116666.1,-0.00013993
SIAH2,-0.000139973
UNC13C,-0.000139985
C2orf49,-0.000140076
TPD52,-0.000140082
AC027031.2,-0.000140084
MAST1,-0.000140108
AC007038.1,-0.000140115
C1QB,-0.000140203
AC005871.2,-0.00014026
RPA1,-0.000140276
ZC3H15,-0.000140348
DPAGT1,-0.000140449
SCG5,-0.000140454
TRIP6,-0.000140462
AC017083.2,-0.000140555
INO80-AS1,-0.000140568
ZNF852,-0.000140575
TPM2,-0.000140577
KCNV1,-0.000140587
AC006504.2,-0.000140625
RAC3,-0.00014066
ADAMTS12,-0.000140675
AP002498.1,-0.000140684
LINC00115,-0.000140705
FAM84B,-0.000140708
UBR2,-0.000140723
GDA,-0.000140788
TEC,-0.000140873
AL359504.2,-0.000140918
SLITRK2,-0.000140938
TNIP2,-0.000140989
ATP6V1E2,-0.000141063
C1orf131,-0.000141095
FAM114A1,-0.000141119
CFAP44-AS1,-0.000141194
C9orf172,-0.000141199
MED9,-0.000141207
ABCA9-AS1,-0.000141268
RBM20,-0.000141269
FAM153C,-0.000141307
AKAP5,-0.000141365
SOCS2,-0.000141365
ZNF524,-0.000141427
C8orf82,-0.000141433
AC092666.1,-0.000141438
MMP14,-0.000141471
LTBP3,-0.000141485
LBR,-0.000141542
PDIA5,-0.000141594
INA,-0.000141624
AC008440.2,-0.000141643
AC025165.2,-0.000141644
LPP-AS1,-0.000141666
EIF5B,-0.000141821
NANOS1,-0.000141865
SOX5-AS1,-0.000141881
LANCL1-AS1,-0.000141923
AL031668.1,-0.000141926
RBP5,-0.000141931
AC004908.2,-0.000141963
FAM110C,-0.000141971
RYR2,-0.000142
NEU1,-0.000142031
LAMC3,-0.000142033
AKAP9,-0.000142047
CCDC73,-0.000142081
AL133330.1,-0.000142149
ATM,-0.000142159
CAPN9,-0.000142161
MTERF4,-0.000142251
ABCB7,-0.000142268
AL354754.1,-0.000142328
LINC02331,-0.000142341
ZNF682,-0.00014242
YIPF2,-0.000142442
NCK1-AS1,-0.00014254
SPR,-0.00014257
IFFO1,-0.000142603
MRPL41,-0.000142621
CCDC66,-0.000142684
LZTR1,-0.000142696
PGD,-0.000142717
GJC1,-0.000142883
HEMK1,-0.000142891
DHX58,-0.000142927
CERS6-AS1,-0.000143057
EMC3,-0.000143076
CFAP61,-0.000143195
BEST1,-0.000143261
AL590999.1,-0.000143262
RECQL4,-0.000143276
BEST3,-0.000143327
SNX10,-0.000143332
SLC47A2,-0.000143335
CFH,-0.000143337
PCCA-AS1,-0.000143391
AC127164.1,-0.000143439
TFPI,-0.000143454
CH17-340M24.3,-0.00014352
TMEM219,-0.000143573
RNF167,-0.000143581
GRPEL1,-0.000143626
IFT80,-0.000143633
PAICS,-0.000143648
CACNA1E,-0.0001437
SRSF12,-0.000143754
RNF215,-0.000143801
AC008264.2,-0.000143811
RASIP1,-0.000143832
AL117329.1,-0.000143849
MYBPH,-0.000143946
RNF19B,-0.00014396
AL353801.1,-0.000144061
RN7SK:RN7SKP203,-0.000144062
FGF11,-0.000144094
ANXA8L1,-0.000144109
ADAM15,-0.000144117
RAB21,-0.000144127
C14orf166,-0.000144155
SIDT1,-0.000144186
CHODL,-0.000144197
C6orf226,-0.000144197
ACTR2,-0.000144201
AP000462.2,-0.000144236
HNRNPH3,-0.000144237
GTPBP6,-0.000144258
SLC38A4,-0.000144292
TWISTNB,-0.000144309
RBM42,-0.00014437
FCHO2,-0.000144393
AC113385.1,-0.000144403
C12orf10,-0.000144405
CCDC181,-0.000144406
HPCAL1,-0.000144459
AL591242.1,-0.000144489
TMUB1,-0.000144505
VSTM2L,-0.00014454
PHF23,-0.000144549
ZNF483,-0.000144609
NAB2,-0.000144651
INPP5K,-0.000144654
ZNF160,-0.000144666
ZNF20,-0.000144669
MGAT3,-0.000144745
CRYBG1,-0.000144789
PAGR1,-0.0001448
LINC01878,-0.000144867
UBL4A,-0.000144901
CENPQ,-0.000144941
TINF2,-0.000144965
PTPN5,-0.000144966
TRA2A,-0.00014497
AC016745.2,-0.000145005
RRAS,-0.00014505
AF274858.3,-0.000145064
GRIN3A,-0.000145076
PDGFB,-0.000145084
IER5,-0.000145122
AC026347.1,-0.000145137
AC055758.2,-0.000145168
HTR2B,-0.000145174
AP001442.1,-0.000145277
PARL,-0.000145278
RHOG,-0.000145286
CCND1,-0.000145307
FAM118A,-0.000145345
FAM160B1,-0.000145348
DOK6,-0.000145351
LRRC9,-0.000145368
PITPNA,-0.00014541
GAS6-AS1,-0.000145413
WASF1,-0.000145439
FAM58A,-0.000145483
AL020996.1,-0.000145569
KHDRBS2,-0.000145587
AL035071.2,-0.000145599
TM2D3,-0.000145632
NR2F2,-0.000145666
AC092828.1,-0.000145666
RAB34,-0.000145707
AL355472.1,-0.000145721
DHX34,-0.000145722
GCKR,-0.000145746
RAB3GAP1,-0.000145749
BAG1,-0.000145765
CEP76,-0.000145796
AL133480.1,-0.000145805
C17orf97,-0.00014581
APOBEC2,-0.000145825
FLNB,-0.00014583
LY86-AS1,-0.000145838
HNRNPU,-0.000145872
ST8SIA4,-0.000145897
TGFBR2,-0.000145954
MCMBP,-0.000146009
AMIGO2,-0.000146027
BUD23,-0.000146039
INAFM2,-0.000146149
ABHD17A,-0.000146236
COQ8B,-0.000146263
SWT1,-0.000146348
MAP2K3,-0.000146372
GRHPR,-0.000146379
SFT2D2,-0.000146384
KCNMA1-AS1,-0.000146431
AC245041.3:ANXA8L1,-0.00014646
LYRM9,-0.000146469
ESD,-0.000146482
ULK3,-0.000146494
AC100793.3,-0.0001465
CPSF4,-0.000146501
TMEM250,-0.000146517
PEF1,-0.000146582
LINC02266,-0.000146588
NUDT6,-0.000146603
PSMD4,-0.000146611
FLT1,-0.000146625
RNF122,-0.000146636
LIPE,-0.000146671
SPNS2,-0.000146731
KIAA0513,-0.000146736
PEX10,-0.000146741
AC008522.1,-0.000146749
SNRPA,-0.000146774
TFR2,-0.000146802
SMIM19,-0.000146859
TUBB6,-0.00014686
SYCE2,-0.000146862
DLEU7,-0.000146911
RGL3,-0.000146942
NAT14,-0.000146967
AC068338.3,-0.00014701
RHBDF2,-0.000147036
TACR1,-0.000147054
METTL2B,-0.000147086
AC007114.2,-0.000147087
SLIT3,-0.000147109
HTATIP2,-0.000147164
AC104984.3,-0.00014717
LETM2,-0.00014717
CTNNA1,-0.000147192
MRI1,-0.000147219
ARL16,-0.000147225
CCDC152,-0.000147268
AC003681.1,-0.000147393
TMC6,-0.000147415
GCNT1,-0.000147421
AC090709.1,-0.000147523
CCDC90B,-0.000147536
QTRT2,-0.000147568
ALDH4A1,-0.000147595
AC091045.1,-0.000147604
GGCT,-0.00014763
IRF2BP1,-0.000147635
ASGR1,-0.000147679
PDK1,-0.000147688
AL158801.3,-0.000147711
AC018445.2,-0.000147725
RNF32,-0.000147761
ETV4,-0.00014777
AC008871.1,-0.000147791
ONECUT1,-0.00014785
DBN1,-0.000147865
RHOQ,-0.000147913
CNOT6L,-0.000147916
AC116903.2,-0.000147973
BLM,-0.000147999
LTBR,-0.000148063
ZSCAN16-AS1,-0.000148067
DTYMK,-0.00014807
ITGB1BP1,-0.000148155
PAWR,-0.000148192
AC036103.1,-0.000148216
MYOT,-0.000148235
SLITRK4,-0.00014828
AC011444.1,-0.000148297
BHMT2,-0.000148353
KPNA2,-0.000148378
TM2D2,-0.000148381
PELI3,-0.000148386
AC023906.3,-0.000148464
AC132192.2,-0.00014848
DCAF5,-0.000148529
ANXA3,-0.000148531
BX088645.1,-0.000148547
MDFIC,-0.000148613
AC091906.1,-0.00014863
PRDX3,-0.000148634
ABCA7,-0.000148645
NUDT3,-0.000148663
TMIE,-0.000148673
PCSK2,-0.000148679
PDZD11,-0.000148711
SFT2D1,-0.000148717
FRMPD3-AS1,-0.000148752
JKAMP,-0.000148752
FAM153B,-0.000148773
NDST3,-0.000148789
PHACTR2,-0.00014881
PCDH8,-0.000148867
DPM2,-0.0001489
TIPARP,-0.000148961
SDCCAG3,-0.000148976
SNHG10,-0.000149038
SGK494,-0.000149038
IQSEC3,-0.000149095
ANO8,-0.000149105
AP001160.1,-0.000149174
RAB11FIP5,-0.000149207
KDELR1,-0.000149217
LYSMD3,-0.000149348
KIFC2,-0.000149407
KHDC1,-0.000149415
SELENBP1,-0.000149417
USP3-AS1,-0.00014942
ATP2B3,-0.000149444
AC026894.1,-0.000149521
BABAM1,-0.00014953
CTU2,-0.000149565
LRP4,-0.000149577
LEPROT,-0.000149597
AC133785.1,-0.000149616
PM20D2,-0.0001497
CSNK1G2,-0.0001497
GRINA,-0.000149844
CCDC117,-0.000149946
NDEL1,-0.00014998
AP2S1,-0.000149989
PLS1,-0.00015001
AKR1B1,-0.000150012
SMIM27,-0.000150052
IER3IP1,-0.000150079
RANGRF,-0.000150116
Z82217.1,-0.000150187
RAB37,-0.000150236
RAD21,-0.000150248
UBOX5-AS1,-0.000150266
BOLA3,-0.000150269
LINC01378,-0.00015027
TMED4,-0.00015028
CFAP161,-0.000150389
AZIN2,-0.000150419
GATS,-0.000150473
PLEKHA4,-0.000150538
SPATA2,-0.000150548
PNMA8A,-0.000150571
AC009654.1,-0.000150578
SLITRK5,-0.000150615
RAMP2-AS1,-0.000150668
THAP7,-0.00015075
AC092919.2,-0.000150895
RPL4,-0.000150902
DUSP15,-0.000150948
AC087388.1,-0.000150989
NGEF,-0.000151035
TTC21B-AS1,-0.000151048
AL024508.2,-0.000151109
AL157895.1,-0.000151122
SBF1,-0.000151123
SLC35E2B,-0.000151233
SPCS3,-0.000151251
IFIT3,-0.000151306
CDKN1C,-0.000151324
IKBKE,-0.00015133
SPON2,-0.000151398
SCUBE3,-0.000151458
ANKRD10,-0.000151468
CA11,-0.000151505
ZNF761,-0.000151519
AC005618.1,-0.00015154
AC010331.1,-0.000151567
CAMK2N2,-0.000151588
SYTL3,-0.0001516
RIMBP2,-0.000151614
RTL6,-0.000151631
MOAP1,-0.000151646
G6PD,-0.00015171
CCNL2,-0.000151735
DHRS3,-0.000151769
AC110491.2,-0.000151771
C1orf216,-0.000151858
CNRIP1,-0.000151859
ADAM23,-0.000151878
FAM225B,-0.000151928
ZDHHC11,-0.00015193
CHMP6,-0.000151968
RBMS3-AS1,-0.000152033
THAP11,-0.000152082
SPATA6L,-0.000152141
ZNF549,-0.000152194
AC004870.4,-0.000152212
DUSP16,-0.00015227
AC092802.2,-0.000152307
CLIC1,-0.000152371
LRAT,-0.000152393
IAH1,-0.000152403
ADH6,-0.000152435
GPR18,-0.000152463
SMPDL3A,-0.000152502
CSAD,-0.000152503
POLDIP2,-0.00015257
CD24,-0.000152587
IFT22,-0.000152625
WDR64,-0.000152672
RAB11FIP1,-0.000152684
OVCH1,-0.000152691
COLGALT1,-0.000152713
KIAA1211L,-0.000152744
PRRC2B,-0.000152754
SNAPC2,-0.000152754
LINC01535,-0.000152771
GKAP1,-0.000152842
AGAP11,-0.000152866
SLC16A4,-0.00015288
MTMR11,-0.000152884
ATCAY,-0.000152897
VPS25,-0.000152916
AC005037.1,-0.000152959
SF3B4,-0.000152981
RGPD2,-0.000153011
ANAPC13,-0.000153027
TM7SF2,-0.000153048
GLIS1,-0.000153059
TMPRSS11D,-0.000153068
PSMG3,-0.000153082
HMOX1,-0.000153084
PCBP2,-0.000153087
APBB3,-0.000153108
SETD5,-0.000153131
DUBR,-0.000153192
CHRNE,-0.000153199
NRN1,-0.000153234
NEURL1,-0.000153274
AC006059.1,-0.000153278
SYT2,-0.000153324
VIT,-0.000153326
PIM2,-0.000153348
MT-RNR2:MTRNR2L8,-0.00015335
LITAF,-0.000153356
TRAF7,-0.000153603
SLC12A1,-0.000153608
GNA13,-0.000153611
PPP1R3D,-0.000153612
IKBKB,-0.000153622
ZNF738,-0.000153635
SRRM3,-0.000153646
SNRNP200,-0.000153691
NUAK2,-0.000153742
AC010809.1,-0.000153772
AC027682.2,-0.000153795
AP006248.3,-0.000153806
CARD14,-0.000153822
NARF,-0.000153832
GRSF1,-0.000153835
ALKBH2,-0.00015393
DGKH,-0.000153935
NFE2L3,-0.000153935
ATP5H,-0.000153959
ADRM1,-0.000153969
SLC8A1,-0.000154005
ATP6V1B2,-0.000154013
OTUD4,-0.000154028
JPH3,-0.000154076
AC010809.3,-0.00015418
SRSF6,-0.00015419
KMT2E,-0.000154276
TTC3-AS1,-0.000154304
SLC25A3,-0.000154361
EML3,-0.000154391
PDGFRB,-0.000154399
AC005342.1,-0.000154424
CASP6,-0.00015445
MTFR1,-0.000154503
WDR45B,-0.000154556
ARL4A,-0.000154575
POLR2H,-0.000154651
ACAT2,-0.000154702
GCA,-0.00015472
AC108215.1,-0.000154744
TMEM175,-0.00015481
TMEM134,-0.000154886
AC062017.1,-0.000154954
MTUS2,-0.000154964
BIRC2,-0.000154987
AKR7A2,-0.000154991
ALYREF,-0.000155024
PRPF31,-0.000155039
CHAC1,-0.000155051
MICAL2,-0.000155068
AC009542.1,-0.000155073
TXN,-0.000155113
CNBD2,-0.000155167
GFRAL,-0.000155269
PSMC3,-0.000155275
CYTOR,-0.000155291
SYN1,-0.000155319
AL603840.1,-0.000155341
ARL4D,-0.00015535
AC092567.1,-0.000155393
LTBP2,-0.000155423
NRG1,-0.000155426
SDF2,-0.000155434
SESTD1,-0.000155447
CDK10,-0.000155512
NFATC2,-0.000155569
SRPRA,-0.000155579
ELAVL2,-0.000155591
GK-AS1,-0.000155608
GRN,-0.000155635
AP1S1,-0.000155644
NOP56,-0.000155667
CEP170B,-0.000155713
TAF6,-0.000155717
BCKDK,-0.000155718
SPACA9,-0.000155739
GUCY2C,-0.000155744
SYVN1,-0.000155789
HRAS,-0.000155818
PMP2,-0.000155828
HDGF,-0.000155842
FAM214A,-0.000155911
BORCS8,-0.000155993
GAS2L1,-0.000155998
UPP1,-0.000156019
PABPC4,-0.000156028
TUBB4A,-0.000156042
ALAD,-0.00015608
RAB3A,-0.000156082
CENPT,-0.0001561
TCTEX1D2,-0.00015623
SLC22A18,-0.000156245
PSMC6,-0.000156272
AL022097.1,-0.000156277
PIP5K1C,-0.000156334
HELZ2,-0.000156388
EEF1D,-0.00015649
CBX1,-0.000156491
ROCK2,-0.000156512
HACD3,-0.000156537
ADAMTS8,-0.000156551
ZC3HAV1,-0.000156556
ITFG1-AS1,-0.000156579
COMMD8,-0.000156626
AC107021.2,-0.000156665
SLC29A1,-0.000156762
MCOLN1,-0.000156863
AL136298.1,-0.000156954
SNHG19,-0.000157016
FKBP8,-0.000157078
AC010531.5,-0.000157106
SNHG18,-0.00015712
VPS13A,-0.000157181
F5,-0.000157206
SOWAHA,-0.000157237
ZNF22,-0.00015728
GGCX,-0.000157345
TH2LCRR,-0.00015736
AC020892.1,-0.000157372
AL389885.1,-0.000157392
KCNJ6,-0.000157435
AC008696.2,-0.000157467
STK25,-0.000157473
AC099329.1,-0.000157484
BCAN,-0.000157493
NR2F1-AS1,-0.000157588
CACNA1D,-0.000157592
RGS14,-0.0001576
NUDT15,-0.000157621
STPG2-AS1,-0.000157631
RNF212B,-0.000157638
RNF149,-0.000157668
SEC13,-0.000157715
NONO,-0.000157718
RHOBTB1,-0.000157738
SH3PXD2B,-0.00015775
DFNA5,-0.000157766
AC092171.4,-0.000157804
CNIH2,-0.000157811
FRAS1,-0.000157888
TRAF3IP2,-0.00015792
RAB18,-0.000157922
NUDT8,-0.000157965
ELK3,-0.000157987
AL451062.1,-0.000157992
RBX1,-0.000157998
ATP2B1-AS1,-0.000158061
RSBN1L,-0.000158113
AL137779.2,-0.000158114
AC068533.3,-0.000158133
FADS2,-0.00015814
LRRC19,-0.000158145
TNFRSF21,-0.000158194
AC113404.3:RAP1B,-0.000158212
SLC39A13,-0.000158213
IMP3,-0.000158244
PKD2L2,-0.000158261
CXCL3,-0.000158337
ZNF528,-0.000158343
AL121820.2,-0.000158371
NECAP2,-0.000158404
TMEM251,-0.000158465
PRKX-AS1,-0.000158473
PEG10,-0.000158582
ATP5O,-0.000158585
NT5C3B,-0.00015866
AL590326.2,-0.000158676
SLC6A12,-0.000158704
CDH9,-0.000158705
TEKT1,-0.000158754
EGLN2,-0.00015876
RABL2B,-0.000158783
CPAMD8,-0.000158814
RRP1,-0.000158818
TP53I11,-0.000158878
AC084880.3,-0.000158902
VPS37B,-0.000158905
AC016644.1,-0.000158919
DRC1,-0.00015892
AL596325.2,-0.000158984
HPCAL4,-0.000159024
DUSP23,-0.000159057
AC016766.1,-0.000159131
ZNF830,-0.000159159
NELFE,-0.000159227
AP000462.3,-0.000159253
MLIP,-0.000159282
REEP1,-0.000159326
MAP2K1,-0.000159344
OSBPL10,-0.000159361
GUCY1A2,-0.000159392
HRH2,-0.000159398
AL139095.4,-0.000159447
UBXN2A,-0.000159471
FKBP10,-0.000159482
AC107081.2,-0.000159601
CREB3,-0.000159615
SEMA6B,-0.00015966
TMEM161A,-0.00015966
STARD3NL,-0.000159687
DTX3L,-0.000159696
MLX,-0.000159779
ZNF749,-0.000159819
CMIP,-0.00015985
AC116456.2,-0.000159923
RAB3IP,-0.000159937
RNF152,-0.000159952
MPV17L2,-0.000159967
GDPD5,-0.000160079
RFPL1S,-0.000160091
C4A-AS1:C4B-AS1,-0.000160113
CHGA,-0.000160184
CNBP,-0.00016019
RBM4B,-0.000160232
TRAF6,-0.000160367
MMP16,-0.000160414
SMIM2-AS1,-0.000160479
AAK1,-0.00016055
NPTX1,-0.000160592
MRPL9,-0.00016061
AL162426.1,-0.000160621
MEST,-0.000160631
SAC3D1,-0.000160663
RFC1,-0.000160752
CAV2,-0.00016086
SGPP2,-0.000160933
AC092131.1,-0.000160994
AC119150.1,-0.000161039
ELOVL5,-0.000161043
